Job ID,Job Title,Company Name,Language and Tools,Job Salary,City,Province,Job Link
job_be19e2805956a1ec,Benefits HR Analyst,City of Brampton,,"86,091Ã¢â‚¬â€œ$96,853 a year, 96,853.00 per annum, 107,614.00 per annum, 106208 by August",Brampton,ON,https://ca.indeed.com/rc/clk?jk=be19e2805956a1ec&bb=nIJUparQTNWXr3gO6hZPlvmozXyJOYp-Njg8OKvrIO9ImobTBnx4TxFgNkql1yh4UQISg7UyStDQ4xmStDimZY0fcMcvrWqNYFdpEr5fL5vMtcLSvn8ExfyGoUB_2T6s&xkcb=SoDq67M39Kh1noyD4Z0NbzkdCdPP&fccid=d1fc2967aad7ab53&vjs=3
job_f38c40e68af769d2,"Business Analyst, Budget & Internal Reporting",MEG Energy,Excel,,Calgary,AB,https://ca.indeed.com/rc/clk?jk=f38c40e68af769d2&bb=nIJUparQTNWXr3gO6hZPlgzCuUhpKdQozrpqVKYaEdC6NCQyULDlWrqwuByPOBDRUOF114ybK1c8WKgyJzgU_TqtJTa8Kn_XzD8f-iwwLR-Pg6sTVHsV_jDHByp2tXSM&xkcb=SoBe67M39Kh1noyD4Z0MbzkdCdPP&fccid=cb33689855f3d0bc&vjs=3
job_9394f72aa5b7c319,business intelligence analyst - Information technology (IT),Speerville Flour Mill Inc,"Sql, Big Data, Machine Learning, Javascript",25Ã¢â‚¬â€œ$30 an hour,Speerville,NB,https://ca.indeed.com/rc/clk?jk=9394f72aa5b7c319&bb=nIJUparQTNWXr3gO6hZPlr6LQbyI42M2yynhbTsRZ3eK_F-J9UWzwTXXRJUBxNN2g5obuMpiERLl9mUiUChL2jC8OWoqUF3FeFo4fCTY9kXpIOG5vJZcNQ%3D%3D&xkcb=SoC367M39Kh1noyD4Z0DbzkdCdPP&fccid=0ab0828099612878&vjs=3
job_5fd8cff9c3aa5044,Analyste spÃƒÂ©cialisÃƒÂ© en informatique - CybersÃƒÂ©curitÃƒÂ©/ Specialized Data Analyst,Ungava Tulattavik Health Center,Notion,"1047.55$ Max . :, 1921.85$ / 35 heures PRIME, 221.92$ / semaine, 139.13$ / semaine, 74.17$ / semaine",Quebec City,QC,https://ca.indeed.com/rc/clk?jk=5fd8cff9c3aa5044&bb=nIJUparQTNWXr3gO6hZPlgzCuUhpKdQovwnQhthJsGJlmHCzs88rVqClTEk9s9fj4r94u4e_igtC8S1Cez0yYCjh4oYQy5BqOV4DDaLJ1eujSXHdsVml7KgU4SjgjmQ_&xkcb=SoAD67M39Kh1noyD4Z0CbzkdCdPP&fccid=66a6b9f5714e3e94&vjs=3
job_f0157aac8f34562f,Senior Pricing Analyst,LifeWorks,,#INDTH2 A bit about,Toronto,ON,https://ca.indeed.com/rc/clk?jk=f0157aac8f34562f&bb=nIJUparQTNWXr3gO6hZPloPjnwG9DAg18hSK0gida3qajXSgXK2qi4HODLgsK4r_pLL_s0O0YRr0kSHYcDwhNozcmarVYibZ_BxgHhfiYcX3mzYyGuBde99v4DskJOrH&xkcb=SoCe67M39Kh1noyD4Z0BbzkdCdPP&fccid=f0b9f94cc2f932db&vjs=3
job_19ddcc53afd27f76,Pipe Integrity Analyst (Daytime Support),DarkVision,,"30Ã¢â‚¬â€œ$38 an hour, multi-million-dollar operating assets, multi-million-dollar actions ., 30 - 38",Vancouver,BC,https://ca.indeed.com/rc/clk?jk=19ddcc53afd27f76&bb=nIJUparQTNWXr3gO6hZPltvoa1oO_2pEfeTmw9XqscY8x1EsWHWTrSz0mY5P1OF8RIN8jXXzMZf0tgWUv8GemnilrYldQGILRJWEUFI6sYsA46H1x3zk_A%3D%3D&xkcb=SoAq67M39Kh1noyD4Z0AbzkdCdPP&fccid=735667c8ff2f1a48&vjs=3
job_2bfedc73ad04c13d,Work Integrated Learning Systems Analyst,SAIT,"Tableau, Power BI, Sql, Database","70,000.00 - $, 82,000.00 Paid Leave",Calgary,AB,https://ca.indeed.com/rc/clk?jk=2bfedc73ad04c13d&bb=nIJUparQTNWXr3gO6hZPlqtZmb2vEjaKd-lHN0HfZhufMS8b3Axf07Cd1Gs2IdqHbAEspUPi8KCB9uMfehtE9ycXIQ_gaaPbBcHmkGko1CN1ZZc_26EvAmX-ddLH73BR&xkcb=SoCk67M39Kh1noyD4Z0HbzkdCdPP&fccid=197be5e0a5082882&vjs=3
job_45701cbc0d906c9d,Senior Front Office Business Analyst with Metals trading background,Exadel Inc,,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=45701cbc0d906c9d&bb=-Fa8f8GMTo0kvBleC8XsgVW1tHk5Ayr_KtByuCd4wbNZTZMUaP8UiZza2zQ67w6FcWP1FS-Z4fRG7WK-R58iTnix0bQhyORxG-buFNm1dbWvrWzTOJz5kUMpeAn8_Anr&xkcb=SoD167M39Kh1tVQjt50LbzkdCdPP&fccid=838d84e6abc35b2f&vjs=3
job_022fef59d178f82c,SAP Master Data Analyst,Riverside Natural Foods Ltd.,Gap,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=022fef59d178f82c&bb=-Fa8f8GMTo0kvBleC8XsgRTeX5a5vWUTEbHuZWshIHUczE6bBpjxJ5TrqVXIhj4YHr3g9OnvW3GQXLUcuGAqIqZJqTchgqaEPPrKL65Gh0LdOE3dZbQmPJ2DEW5cPglE&xkcb=SoBB67M39Kh1tVQjt50KbzkdCdPP&fccid=ae696758cdc903a2&vjs=3
job_640b455bcd682045,Pay and Benefits Analyst,BC Assessment,,"65,466.34Ã¢â‚¬â€œ$76,927.30 a year, $65,466.34 - $ 76,927.30 *",Victoria,BC,https://ca.indeed.com/rc/clk?jk=640b455bcd682045&bb=-Fa8f8GMTo0kvBleC8XsgdyHsXIvUEaBAMJim6WVnKEsL5uHdQOTFUVdqGTdXLmduOLKnTukN2z_RXfxwbbZUjXES_stp8vEMAOTLdzMubgDuCFpzHCLE-fC1jnYWoFC&xkcb=SoDc67M39Kh1tVQjt50JbzkdCdPP&fccid=5c7513b2cd840195&vjs=3
job_8fb1b2750010b1c9,Senior Analyst - Superior Gas Liquids,Superior Propane Careers,"Power Bi, Excel, Sql, Excel",,Calgary,AB,https://ca.indeed.com/rc/clk?jk=8fb1b2750010b1c9&bb=-Fa8f8GMTo0kvBleC8XsgfzCgRvtfg5yb050Y32Z5tw_ZrmhG_gB2i4sPfj5W_IA57MHCV0fBlyIFmj0gD_X4tX_LNSkFKYKya7VW4jiXtmSCaRRd-4OcAlhtw6ah5WR&xkcb=SoBo67M39Kh1tVQjt50IbzkdCdPP&fccid=c24195f724ee6641&vjs=3
job_fea771738da86afe,Business Analyst Staff,NORSAT INTERNATIONAL INC,"Power Bi, Excel, Sql, Database","38,000Ã¢â‚¬â€œ$48,000 a year, 2,000 per year",Richmond,BC,https://ca.indeed.com/rc/clk?jk=fea771738da86afe&bb=-Fa8f8GMTo0kvBleC8XsgYSVlimqdfmqvuTaqB1vmuM8SMwPz1Zlb9g0ptvCX_MKWmDV0lvZaT0Xo9aL4ZdG4W5n-dcP1D-RrA4-vNklfHfAfBREAfXe34BXxroZGyPr&xkcb=SoDm67M39Kh1tVQjt50PbzkdCdPP&fccid=058f788ce0775a15&vjs=3
job_62fce0cfeaa43e3b,S - Senior IT Business Analyst (Vancouver),Lantic Inc.,"Tableau, Power BI",,Vancouver,BC,https://ca.indeed.com/rc/clk?jk=62fce0cfeaa43e3b&bb=-Fa8f8GMTo0kvBleC8XsgVwcHJFNuLOP5UBFQcI9JfpjAI-ukrgGs32Ju7_jfpQHVevH4a9LjN1TE9G25K2JWk9oSb2eaEAcqsfHpea12lX1_bAZyCJM_XQLIHbrwg2l&xkcb=SoBS67M39Kh1tVQjt50ObzkdCdPP&fccid=87a4dfac40d4a5df&vjs=3
job_d61211c8d34f3afe,Analyst Operational Assessments MTI,Independent Electricity System Operator (IESO),Database,,Mississauga,ON,https://ca.indeed.com/rc/clk?jk=d61211c8d34f3afe&bb=-Fa8f8GMTo0kvBleC8XsgXNtcnyAyKHGxDnhpgNmqLX5HNe8EeO67azU-Zi_6Jo5I1EGJ0pG8I69AHWDByhWGgei9WJOkjf9z2FDBCPTpNdgDsvC9cvexbCVQ4cC86jQ&xkcb=SoDP67M39Kh1tVQjt50NbzkdCdPP&fccid=606d8644b8a5f836&vjs=3
job_9339f2f1e287f36c,Capital Planning Analyst (Contract),BGIS,Fabric,,Markham,ON,https://ca.indeed.com/rc/clk?jk=9339f2f1e287f36c&bb=-Fa8f8GMTo0kvBleC8XsgWPIyCD9LWxFaBHiSXfjlBY_NEPz_UsJA7a60hmojmI9GLLmwbH7LRyZ8jCV2CC1fosPIplhQWGLGnHRPsXEylxkeEyZ__z_wDHQQaPBl70R&xkcb=SoB767M39Kh1tVQjt50MbzkdCdPP&fccid=84c23fbcabc14d59&vjs=3
job_94a1952e018c9fed,Accounting Analyst (Transportation),Pival,Excel,,Kirkland,QC,https://ca.indeed.com/rc/clk?jk=94a1952e018c9fed&bb=-Fa8f8GMTo0kvBleC8XsgRoOI09QahY82B-Uqk23zpBjSd_oqqeGE8deMxyhd9tRQfEvzCJSWZy2p78VSa_9TNkfe6o5y9zMx58rq1wH3ri-QpWPjazR3tplx8UhE4vP&xkcb=SoCS67M39Kh1tVQjt50DbzkdCdPP&fccid=18621d13c8ab4fbc&vjs=3
job_cdb3f0438dccfc29,Systems Analyst II,University of British Columbia,"Azure, Database, Html, Crystal, Php, Mysql, SQL, Puppet, Powershell, Java, Asp, Javascript","8,305.08Ã¢â‚¬â€œ$12,952.33 a month, 8,305.08 - $, 12,952.33 CAD Monthly",Vancouver,BC,https://ca.indeed.com/rc/clk?jk=cdb3f0438dccfc29&bb=-Fa8f8GMTo0kvBleC8XsgaV4rUIDNpTYIsEEsLW8JSnJd496lVoGc5eOtLOWhG06AZvR1VbmOf3SaM-GJe2vnjwOAQUi2aXlFRvmOaB_Tjt37L6v86gjScnw1ZUfsZHF&xkcb=SoAm67M39Kh1tVQjt50CbzkdCdPP&fccid=462e6068c17c7702&vjs=3
job_24963490abb5d50c,Senior Continuous Improvement Analyst (People and Culture) (Telework/Hybrid),CBC/Radio-Canada,,,Remote in Ottawa,ON,https://ca.indeed.com/rc/clk?jk=24963490abb5d50c&bb=-Fa8f8GMTo0kvBleC8XsgbnJYmEzNbI0LUcXdqHsc_Te4SqBWHzW1i26FYtyvG71p-Dr0KmL3WrfDiMQKEwH1r3vkxfinF68_bt8Tu81_GwKZpw1pfBxGQ%3D%3D&xkcb=SoC767M39Kh1tVQjt50BbzkdCdPP&fccid=d0afbded2b67a998&vjs=3
job_0804d322123e1819,"Analyst, Cloud Cost Management-Hybrid",Alberta Energy Regulator,"Azure, Power BI, Database","74,242Ã¢â‚¬â€œ$92,803 a year, 74,242 - $, 92,803 . The",Calgary,AB,https://ca.indeed.com/rc/clk?jk=0804d322123e1819&bb=-Fa8f8GMTo0kvBleC8XsgS97AvMOjOXTtIsr6adN4XVg4IvKnBzi55qOC-tNWYs0k4_rqkYRhGFbaEZ3_F4E8UImimgeDL9fE1oTif1vvEp3_1tZNveoEkPs-ray8IFv&xkcb=SoAP67M39Kh1tVQjt50AbzkdCdPP&fccid=f51f70746696cf21&vjs=3
job_2eefd04c92bfa2f3,Business Analyst 7746-0215,Foilcon,Database,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=2eefd04c92bfa2f3&bb=-Fa8f8GMTo0kvBleC8Xsga3FqKlONiuuGEESE39gIUUr0cLJIgCge28z_HglCgnZOcB56JxQI8_u-9SX8xz-qCDjV7JqvO406wY6YIoOJuDDDZsbBpYcow1GIWKMmUnm&xkcb=SoCB67M39Kh1tVQjt50HbzkdCdPP&fccid=3c390d82cd194f25&vjs=3
job_e4b78785c6bbcc02,Senior IT Business Analyst,Spark Power,Oracle Cloud,,Oakville,ON,https://ca.indeed.com/rc/clk?jk=e4b78785c6bbcc02&bb=-Fa8f8GMTo0kvBleC8Xsge9XvEWFehgGIkQAyPzZ8hkIp6Ccr49lGqn1qoGP5EqtMnB5_VN_5i__c9MoNU80I2qcEaaKvTMoOb7GqHFXyrEQRGdWl57a5uTYBj0Ortpk&xkcb=SoA167M39Kh1tVQjt50GbzkdCdPP&fccid=5ccb56c7f90c156a&vjs=3
job_f0c96ad92adac16e,M365 Development & Collaboration Solutions Business Analyst [OneIT],WSP,"Power Bi, Excel",,MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=f0c96ad92adac16e&bb=-Fa8f8GMTo0kvBleC8XsgVDr2Cc7zH4UeKGX61sNwKpbia6XRt4yTjLLDZmfDkSQTiZ0Ai_7o3ZUv3rIayBPVw3c8hJpcVacXnkAEtBABNYi3KRkY8HXXR2yKbOf8tzj&xkcb=SoCo67M39Kh1tVQjt50FbzkdCdPP&fccid=125e77713a321cdc&vjs=3
job_c03aeddbe94bbb70,Wellbeing and Rewards Analyst,Securian Canada,"Smartsheet, Excel","up to $3,500 a year",Toronto,ON,https://ca.indeed.com/rc/clk?jk=c03aeddbe94bbb70&bb=HoXxim8rRpQpOC52VwwtnPciFTWQgNfxLxHhYD-uJAsICid-Izcs4guEWYgq9RRUyVmwDHDXz3tKdkj50gGBwwjIG7krO1eqNW6qaeg4Rr5HBPUH-F0UZEh525saWLrZ&xkcb=SoBV67M39Kh1Q8Qjt50LbzkdCdPP&fccid=4272cec65e33228e&vjs=3
job_1e7542579dae2197,Business Systems Analyst - Systems Trainer,PCL Construction,,,Edmonton,AB,https://ca.indeed.com/rc/clk?jk=1e7542579dae2197&bb=HoXxim8rRpQpOC52VwwtnML4Te2EoYgyfamxhBFO7r-nemc7CeSKUnOtKQfdOZYDCRX3V_GmQxzVYZzlL8xc3NbmD5sCz9VH8MS9LcUY1J0HtR5yDtGMUGlKaIIzjHHr&xkcb=SoDh67M39Kh1Q8Qjt50KbzkdCdPP&fccid=73c309830cebe205&vjs=3
job_df996e98bbbb2241,Planning Analyst and Performance Executive,OSL Retail Services Inc,Excel,"95,000Ã¢â‚¬â€œ$105,000 a year, 95 - 105",MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=df996e98bbbb2241&bb=HoXxim8rRpQpOC52VwwtnJk8BmNKVnh3y7O7lX2BKVoCUtyeYMHKLoXEiv73Xqof8oa8Yy1czd54giAaOfPlMzuYRXtCaVT8heCRgFiGOHkW8K_CKIv8WK_MgQDZ2uKF&xkcb=SoB867M39Kh1Q8Qjt50JbzkdCdPP&fccid=f0404b5315ab218d&vjs=3
job_2e30cc122f15a9ee,business systems analyst,Blend Technologies Ltd.,C,47.20 an hour,Calgary,AB,https://ca.indeed.com/rc/clk?jk=2e30cc122f15a9ee&bb=HoXxim8rRpQpOC52VwwtnPAZ0bQ97al759fR4G_z23H_slyHJuwM3AB1piPDRm3gGq4jL9ITdPhLdloyVBsFzWzu9mx4P8NU3lc57Ry3K63dXd7_EiVjEQ%3D%3D&xkcb=SoDI67M39Kh1Q8Qjt50IbzkdCdPP&fccid=f85e10cd41045eaa&vjs=3
job_e581eedf7aa3312f,Systems Reliability Analyst (SRA),Scotiabank,"Power Bi, Big Data, Excel",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=e581eedf7aa3312f&bb=HoXxim8rRpQpOC52VwwtnKysn3rG9YR5R7ky1Eul2aBdYXbF52tI5eLmai4DZvh1d5M5XJtb9DxrhWxZOjWf77mSpYBfHQCyjkpwoHL8mGvEuKFkMVxCrQ%3D%3D&xkcb=SoBG67M39Kh1Q8Qjt50PbzkdCdPP&fccid=3002307a9e5b4706&vjs=3
job_679a436da1f60a96,SAP S4/HANA Master Data Analyst (12-Month Contract),Riverside Natural Foods Ltd.,Gap,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=679a436da1f60a96&bb=HoXxim8rRpQpOC52VwwtnLZee-q4srSq3-FZab-KsobzqEZHJ880I5hHtEKbTHuKDNpA5pLkTXvgh9c9_tWawy5vCih6m4OLIXt7ORlhdbS4OXxGM5zzfLdcbFv0sLeK&xkcb=SoDy67M39Kh1Q8Qjt50ObzkdCdPP&fccid=ae696758cdc903a2&vjs=3
job_aefd93ee88846cdc,Risk & Payments Data Analyst/Analyste de DonnÃƒÂ©es Risques & Paiements,Plusgrade,"Excel, Tableau, Sql, Alteryx, Python, Github, C#, Snowflake, Database",,MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=aefd93ee88846cdc&bb=HoXxim8rRpQpOC52VwwtnAxlFFD-nAnul2n6an_gNwEEADi5wtzxUPkQkx_D1UIAF4BFGHPTEvQ3VL2L-eB-iPM5zF45I-qnMXVOwPK0OXamhyVfjpDN31QHL0Yb56bq&xkcb=SoBv67M39Kh1Q8Qjt50NbzkdCdPP&fccid=ad88900110c7bc8f&vjs=3
job_e08f8880c3d2bec6,"Senior Business Systems Analyst, GFT",Royal Bank of Canada,"Sql, Database, Excel",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=e08f8880c3d2bec6&bb=HoXxim8rRpQpOC52VwwtnFc7ZcXYWz3dvk9NKuUFPBqa20KrfMick9yuDNoMI_VjxF7VsrBDw8Rjg-uaPNuVDSUSWODko5s2qNnD3LCRspXFV_MLDnw-mg%3D%3D&xkcb=SoDb67M39Kh1Q8Qjt50MbzkdCdPP&fccid=537b899e30af3338&vjs=3
job_96f8f0dc063bd879,Program Admin Officer 4 (Senior Analyst),Province of Nova Scotia,,"6,214.32Ã¢â‚¬â€œ$7,298.66 a month, 3,107.16 - $, 3,649.33 Bi -",Halifax,NS,https://ca.indeed.com/rc/clk?jk=96f8f0dc063bd879&bb=HoXxim8rRpQpOC52VwwtnEYNnaWljnFEAggi7vyp5Urv1LlOKSGVbgz1hgN-oqqr8PatmTt40MdZdMJqiUIEVlewvZH9HPYwi-6VM3wEoNxkHMB-PEOzeaKFPD9Upz6g&xkcb=SoAy67M39Kh1Q8Qjt50DbzkdCdPP&fccid=76b2daf26bb1853b&vjs=3
job_f389ff6f660b33d3,Supply Chain Replenishment Analyst,Specialty Health Network Inc.,Excel,,Mississauga,ON,https://ca.indeed.com/rc/clk?jk=f389ff6f660b33d3&bb=HoXxim8rRpQpOC52VwwtnLEFx_aS0G_TNkJ7X1ypITeyrLdqcPH5H33H5k4jJMtbc0tMQQuTVOOpOMBYMBgXcVgfbyRxjoimZv0usMu7hIJ9_PiqiDgvMiz_DvtvmG-S&xkcb=SoCG67M39Kh1Q8Qjt50CbzkdCdPP&fccid=dcb6ce5679f6042a&vjs=3
job_ca0b64fa7cb08192,Business Systems Analyst (Enterprise Applications),City of London,"Html, Css, Power BI, Ssrs","58,649Ã¢â‚¬â€œ$85,218 a year, # of Openings : 2, Three year Community College, $58,649 - $85,218 ( Level",London,ON,https://ca.indeed.com/rc/clk?jk=ca0b64fa7cb08192&bb=HoXxim8rRpQpOC52VwwtnH8NGnZIaRQkzZ4HyzBaDHYHnOeAHBOkV_0Hnqg_6153Uk5IEYX_SRC1MAKMBUpZE5ScUJCeT3lgx3zcmP0GErcDmHv2xsUdizZQyAipkd1F&xkcb=SoAb67M39Kh1Q8Qjt50BbzkdCdPP&fccid=43370a8bd9896442&vjs=3
job_6e9eb9eb1dd6e010,SCRUM MASTER BI,Business Development Bank of Canada,Azure,$750 wellness and health,MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=6e9eb9eb1dd6e010&bb=HoXxim8rRpQpOC52VwwtnI_bGVWnjq8_5a-u3K6GZq6ErAHS_dOppZbLPPRgXMTY___BVhblHhT7D1DbVeaw40Nu8ck5Gj2FIKcpDS8AfKUKpeZJtgwz7Snjwn_OlKbz&xkcb=SoCv67M39Kh1Q8Qjt50AbzkdCdPP&fccid=136e9b110591a1e1&vjs=3
job_d7181399625160e0,Mainframe Business Systems Analyst,TV2 Consulting,Sas,,Saint John,NB,https://ca.indeed.com/rc/clk?jk=d7181399625160e0&bb=HoXxim8rRpQpOC52VwwtnJqPa5doy-iM_dURn2yS0uwk30o618tCwGwnh51jkGzRl7Z9RJ4xRdNsx4-k6esNmonN2khvTja0cir9SUlf-UvYBynFMFzrwMSHHx3p9NKZ&xkcb=SoAh67M39Kh1Q8Qjt50HbzkdCdPP&fccid=5eb44c25de450730&vjs=3
job_d4d2adf69d12d8fc,"Senior Business Systems Analyst, GFT",Royal Bank of Canada,"Sql, Big Data, Excel, Hadoop, Python, Jupyter",,Halifax,NS,https://ca.indeed.com/rc/clk?jk=d4d2adf69d12d8fc&bb=HoXxim8rRpQpOC52VwwtnML4Te2EoYgytqNTAYz2VRrsPJgbj789P7FReiTRctAwL1CipfYSDNNkrx51vFuMEgKSwxzqHrg3j4cPB-d2rrnTRbLpe3OdHQ%3D%3D&xkcb=SoCV67M39Kh1Q8Qjt50GbzkdCdPP&fccid=537b899e30af3338&vjs=3
job_e5e982da7d69ebb7,Business Process Analyst - DC & AI,AltaLink,"C#, Excel, Azure, Database","71,000Ã¢â‚¬â€œ$94,000 a year",Calgary,AB,https://ca.indeed.com/rc/clk?jk=e5e982da7d69ebb7&bb=HoXxim8rRpQpOC52VwwtnACc9qZvO9vBEDtZidABtkvq8lmBjl0wYwH1vWOcJCtt4ejMW3uPtuGAP2hc2aYFqzvLx5vo2MHvXkWu9ikPTA443DTVVlXwXoDiCSkmEMM_&xkcb=SoAI67M39Kh1Q8Qjt50FbzkdCdPP&fccid=0ea98a16d85bca84&vjs=3
job_dca49e117c061798,Intelligent Automation Analyst - MANDATORY BILINGUAL. Must speak French,GoAutomate,"Javascript, Javascript","35,000Ã¢â‚¬â€œ$84,000 a year, 35,000.00-$84,000.00 per year",Etobicoke,ON,https://ca.indeed.com/rc/clk?jk=dca49e117c061798&bb=b_2JfUZNDvzxYZVDoaIERvox7DMS64sL7niEHKi4pm7-hEg0Tni8lc47OQJQBsJ393jvxTe9UOB14sNLsB2UQ1MTWB7zyA3DPxUkcTqqKzneiOTKzbkMa9DyR0iZ-IzJ&xkcb=SoCv67M39Kh1Grw8FJ0IbzkdCdPP&fccid=dd76d9b57e4872e3&cmp=GoAutomate&ti=Intelligence+Analyst&vjs=3
job_2a8e9205f61bd54f,Trade Marketing Analyst,Nature Fresh Farms Inc,Excel,,Leamington,ON,https://ca.indeed.com/rc/clk?jk=2a8e9205f61bd54f&bb=b_2JfUZNDvzxYZVDoaIERqMzb9dhy2VjPDj7QprEjpFE4x8eNz6K5ZE39CXlHcE1F1EHdfOJc4d7Ybi39JnBiUwwbVo1xHHNJQIGLLFrClGn9NwiOxyewtn_8wlRBkEW&xkcb=SoAh67M39Kh1Grw8FJ0PbzkdCdPP&fccid=d71033ae487229fe&vjs=3
job_b57a78e7f93d9406,Cost Accounting Analyst,Weir Group,Excel,"90,000Ã¢â‚¬â€œ$100,000 a year, 90,000 - $, #minerals # LI -",Surrey,BC,https://ca.indeed.com/rc/clk?jk=b57a78e7f93d9406&bb=b_2JfUZNDvzxYZVDoaIERvqMg3a64L36iqnNwQxNwlsxByQXdK3tUM77yoY00SVQ-i9sumhOyvCe22JXZMkTy0lpYMXzoDkCFz0_o2c3x57S6P4lwNWDUqxqm1Ie9Ayo&xkcb=SoCV67M39Kh1Grw8FJ0ObzkdCdPP&fccid=8137be09b3b9a5db&vjs=3
job_e88d89ba8c428d1e,Physician Compensation Analyst,Interior Health Authority,,"38.27Ã¢â‚¬â€œ$52.63 an hour, 74,618 to $, 107,264 . Interior",Kelowna,BC,https://ca.indeed.com/rc/clk?jk=e88d89ba8c428d1e&bb=b_2JfUZNDvzxYZVDoaIERvox7DMS64sLRUNLrKPKp2mhsD7HkW5z9mf4jqqjlvnNq_woSQWvPzvZdScvqgKgRymeLv46bK1kIweTdFunKqSJvS7OD4fkKscix_vxz_DG&xkcb=SoAI67M39Kh1Grw8FJ0NbzkdCdPP&fccid=819aaf068231c6d3&vjs=3
job_183915b309669204,"IT Senior Business Analyst, Scheduling & Distribution (T & I) (Hybrid)",CBC/Radio-Canada,Jira,,MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=183915b309669204&bb=b_2JfUZNDvzxYZVDoaIERvOGyhKwy4ciRc7eVqBC4DJ-Slg1S7cY1AzXk7kYdDaUPOndM1aL19IwCHIujIZwVzCjPeqFTdH-ipwSv3u05v97-_CIV23tgg%3D%3D&xkcb=SoC867M39Kh1Grw8FJ0MbzkdCdPP&fccid=d0afbded2b67a998&vjs=3
job_4630a25f0797e169,Capital Planning Analyst (Contract),BGIS,Fabric,,Markham,ON,https://ca.indeed.com/rc/clk?jk=4630a25f0797e169&bb=b_2JfUZNDvzxYZVDoaIERm-bNnwgug9zoadftOeo-rUHrKywLHOseeZJ-xMmIg_yUfglgI3BRXV62sG7-O_KjXMkm5NaO5OOmxwcciCHbXaVtvqLaSdYAdo-YKImLsEH&xkcb=SoBV67M39Kh1Grw8FJ0DbzkdCdPP&fccid=84c23fbcabc14d59&vjs=3
job_1eb4cbf3328288f6,Energy Systems Operation Analyst,Renteknik Group Inc.,"Excel, C","66,664 a year, 32.05 per hour, 66,664 annually ), 66,664.00 per year",Burlington,ON,https://ca.indeed.com/rc/clk?jk=1eb4cbf3328288f6&bb=b_2JfUZNDvzxYZVDoaIERo3qn-ev5qvNL6bEMFqvDQ8R9yrKO6bnnQLl6NkF-ZGXQGUcZX6G8Uuoe6e6WFo7KI5W3vsteTLf4xDtWvZBx4WjSYnayvv7jwIPoblhVDS5&xkcb=SoDh67M39Kh1Grw8FJ0CbzkdCdPP&fccid=d0b1681a79253ea9&cmp=Renteknik-Group-Inc.&ti=Operation+Analyst&vjs=3
job_59a89178fbb542d4,"BILINGUAL POLICY ANALYST, EARLY LEARNING AND ELEMENTARY-SECONDARY EDUCATION","CMEC Council Of Ministers of Education, Canada",,"64,513Ã¢â‚¬â€œ$90,181 a year, 64,513Ã¢â‚¬â€œ$90,181 Work arrangement, 600 annually )",Toronto,ON,https://ca.indeed.com/rc/clk?jk=59a89178fbb542d4&bb=b_2JfUZNDvzxYZVDoaIERk-f0hV2_o3FG_yS2w-ENH6pr2oKQHQBaBtot_QNX_VlumIEjs_4xL0fjSSMR_uvYHZhDumd2PQnIO0kAgR-KoeW98MSpg02HwXj2Lv1zkmn&xkcb=SoB867M39Kh1Grw8FJ0BbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
job_a772c7d9d2f7a496,Payroll Analyst,Peterborough Regional Health Centre,"Excel, Excel","37.73Ã¢â‚¬â€œ$47.16 an hour, 37.73-$47.16 per hour",Peterborough,ON,https://ca.indeed.com/rc/clk?jk=a772c7d9d2f7a496&bb=b_2JfUZNDvzxYZVDoaIERrAXOeD5MaAufwthK3gb7sOUJW4fnBJju8d0AcaCOSqLsYJZ-NC39ZjVgvgZ830fupVYwVyNhKqlJYy6z8OJgy2KIqvutYDRdFog2MEWHjo_&xkcb=SoDI67M39Kh1Grw8FJ0AbzkdCdPP&fccid=f7e73b371edf8258&cmp=Peterborough-Regional-Health-Centre&ti=Payroll+Analyst&vjs=3
job_f9470e890abc97a0,Analyste multidisciplinaire en mÃƒÂ©canique / Multi-Disciplinary Mechanical Analyst,Pratt & Whitney,"C#, Matlab, Assembly",,Longueuil,QC,https://ca.indeed.com/rc/clk?jk=f9470e890abc97a0&bb=b_2JfUZNDvzxYZVDoaIERpMqk_uiOXonkh383V6HQ_9ZT3Kv6qkBN6RyECySfdBz-tGg0SsE_ImjKWej7QTg6rqRG19YB9uZfSoqj7aWR61CzgIZQSlMlg%3D%3D&xkcb=SoBG67M39Kh1Grw8FJ0HbzkdCdPP&fccid=54fab6b8f8edafb5&vjs=3
